Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games
6,Getafe CF,Latasa,DL,2,2,1190000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
7,Real Madrid CF,Courtois,PT,14,4.7,7760000,100,"['7', '2', '5', 0, 0]",7,2,5,0,0,2.8
7,Real Madrid CF,Lunin,PT,0,0,580000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Alaba,DF,21,7,10120000,67,"['14', '5', '2', 0, 0]",14,5,2,0,0,4.2
7,Real Madrid CF,Lucas Vázquez,DF,18,6,4830000,67,"['14', '2', '2', 0, 0]",14,2,2,0,0,3.6
7,Real Madrid CF,Rüdiger,DF,10,3.3,11120000,67,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0
7,Real Madrid CF,Éder Militão,DF,8,4,7340000,67,"['-', '2', '6', 0, 0]",0,2,6,0,0,1.6
7,Real Madrid CF,Ferland Mendy,DF,7,3.5,5960000,67,"['2', '5', '-', 0, 0]",2,5,0,0,0,1.4
7,Real Madrid CF,Carvajal,DF,5,2.5,5150000,33,"['-', '3', '2', 0, 0]",0,3,2,0,0,1.0
7,Real Madrid CF,Nacho Fernández,DF,4,4,1750000,33,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8
7,Real Madrid CF,Odriozola,DF,0,0,600000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Jesús Vallejo,DF,0,0,590000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Modric,MD,24,8,14150000,67,"['4', '16', '4', 0, 0]",4,16,4,0,0,4.8
7,Real Madrid CF,Fede Valverde,MD,23,7.7,12410000,100,"['8', '12', '3', 0, 0]",8,12,3,0,0,4.6
7,Real Madrid CF,Tchouaméni,MD,19,6.3,9640000,100,"['4', '8', '7', 0, 0]",4,8,7,0,0,3.8
7,Real Madrid CF,Camavinga,MD,13,4.3,7470000,67,"['9', '-', '4', 0, 0]",9,0,4,0,0,2.6
7,Real Madrid CF,Kroos,MD,13,6.5,15050000,67,"['4', '5', '4', 0, 0]",4,5,4,0,0,2.6
7,Real Madrid CF,Dani Ceballos,MD,11,3.7,3010000,0,"['3', '3', '5', 0, 0]",3,3,5,0,0,2.2
7,Real Madrid CF,Vinícius Júnior,DL,31,10.3,24220000,100,"['7', '14', '10', 0, 0]",7,14,10,0,0,6.2
7,Real Madrid CF,Benzema,DL,27,9,29570000,100,"['3', '7', '17', 0, 0]",3,7,17,0,0,5.4
7,Real Madrid CF,Rodrygo,DL,6,6,10020000,0,"['-', '-', '6', 0, 0]",0,0,6,0,0,1.2
7,Real Madrid CF,Asensio,DL,3,3,3990000,0,"['-', '3', '-', 0, 0]",0,3,0,0,0,0.6
7,Real Madrid CF,Eden Hazard,DL,1,0.5,6460000,0,"['4', '-3', '-', 0, 0]",4,-3,0,0,0,0.2
7,Real Madrid CF,Mariano Díaz,DL,0,0,1540000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Peter González,DL,0,0,570000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Dimitrievski,PT,18,6,3860000,100,"['11', '6', '1', 0, 0]",11,6,1,0,0,3.6
8,Rayo Vallecano de Madrid,Miguel Morro,PT,0,0,180000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Diego López,PT,0,0,2310000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Catena,DF,14,4.7,4200000,100,"['6', '5', '3', 0, 0]",6,5,3,0,0,2.8
8,Rayo Vallecano de Madrid,Fran García,DF,12,4,3350000,100,"['5', '3', '4', 0, 0]",5,3,4,0,0,2.4
8,Rayo Vallecano de Madrid,Balliu,DF,12,4,2310000,100,"['2', '6', '4', 0, 0]",2,6,4,0,0,2.4
8,Rayo Vallecano de Madrid,Mario Suárez,DF,2,2,460000,0,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4
8,Rayo Vallecano de Madrid,Mario Hernández,DF,0,0,400000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Saveljich,DF,0,0,720000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Lejeune,DF,-1,-0.5,2190000,67,"['5', '-6', '-', 0, 0]",5,-6,0,0,0,-0.2
8,Rayo Vallecano de Madrid,Pathé Ciss,MD,24,8,3530000,100,"['7', '12', '5', 0, 0]",7,12,5,0,0,4.8
8,Rayo Vallecano de Madrid,Isi Palazón,MD,16,8,4200000,67,"['7', '9', '-', 0, 0]",7,9,0,0,0,3.2
8,Rayo Vallecano de Madrid,Álvaro García,MD,13,4.3,7220000,100,"['3', '6', '4', 0, 0]",3,6,4,0,0,2.6
8,Rayo Vallecano de Madrid,Óscar Valentín,MD,12,4,2260000,33,"['4', '2', '6', 0, 0]",4,2,6,0,0,2.4
8,Rayo Vallecano de Madrid,Trejo,MD,10,3.3,6650000,100,"['2', '2', '6', 0, 0]",2,2,6,0,0,2.0
8,Rayo Vallecano de Madrid,Salvi,MD,10,3.3,740000,33,"['2', '4', '4', 0, 0]",2,4,4,0,0,2.0
8,Rayo Vallecano de Madrid,Unai López,MD,9,3,1170000,100,"['2', '5', '2', 0, 0]",2,5,2,0,0,1.8
8,Rayo Vallecano de Madrid,Pozo,MD,7,3.5,670000,0,"['4', '-', '3', 0, 0]",4,0,3,0,0,1.4
8,Rayo Vallecano de Madrid,Comesaña,MD,4,4,2630000,0,"['-', '-', '4', 0, 0]",0,0,4,0,0,0.8
8,Rayo Vallecano de Madrid,Bebé,MD,2,2,1050000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
8,Rayo Vallecano de Madrid,Álvaro Aguirre,MD,0,0,210000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Randy Nteka,DL,8,4,1260000,0,"['-', '4', '4', 0, 0]",0,4,4,0,0,1.6
8,Rayo Vallecano de Madrid,Sergio Camello,DL,6,2,2330000,67,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2
8,Rayo Vallecano de Madrid,Falcao,DL,5,1.7,4310000,33,"['2', '1', '2', 0, 0]",2,1,2,0,0,1.0
8,Rayo Vallecano de Madrid,Andrés Martín,DL,0,0,210000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Rajkovic,PT,18,6,4000000,100,"['11', '1', '6', 0, 0]",11,1,6,0,0,3.6
9,RCD Mallorca,Greif,PT,0,0,240000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Leo Román,PT,0,0,920000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Martin Valjent,DF,18,6,2200000,100,"['8', '3', '7', 0, 0]",8,3,7,0,0,3.6
9,RCD Mallorca,Maffeo,DF,16,5.3,3540000,100,"['5', '4', '7', 0, 0]",5,4,7,0,0,3.2
9,RCD Mallorca,Copete,DF,16,5.3,2870000,100,"['7', '2', '7', 0, 0]",7,2,7,0,0,3.2
9,RCD Mallorca,Raíllo,DF,15,5,2910000,100,"['5', '3', '7', 0, 0]",5,3,7,0,0,3.0
9,RCD Mallorca,Jaume Costa,DF,13,4.3,2170000,100,"['3', '5', '5', 0, 0]",3,5,5,0,0,2.6
9,RCD Mallorca,Braian Cufré,DF,0,0,390000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Josep Gayá,DF,0,0,230000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Giovanni González,DF,0,0,340000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Franco Russo,DF,0,0,420000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Kang-In Lee,MD,26,8.7,2820000,100,"['4', '11', '11', 0, 0]",4,11,11,0,0,5.2
9,RCD Mallorca,Grenier,MD,12,4,2090000,100,"['4', '4', '4', 0, 0]",4,4,4,0,0,2.4
