Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games
1,Athletic Club,Unai Vencedor,MD,2,2,2190000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
1,Athletic Club,Malcom Adu,MD,0,0,410000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
1,Athletic Club,Dani García,MD,0,0,1090000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
1,Athletic Club,Jon Morcillo,MD,0,0,310000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
1,Athletic Club,Williams,DL,8,4,9460000,100,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6
1,Athletic Club,Raúl García,DL,7,3.5,2810000,0,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4
1,Athletic Club,Sancet,DL,5,2.5,4480000,100,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0
1,Athletic Club,Villalibre,DL,4,4,1820000,50,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
1,Athletic Club,Guruzeta,DL,1,1,540000,0,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2
2,Club Atlético de Madrid,Oblak,PT,9,4.5,6330000,100,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8
2,Club Atlético de Madrid,Ivo Grbic,PT,0,0,360000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Savic,DF,10,5,5170000,100,"['8', '2', 0, 0, 0]",8,2,0,0,0,2.0
2,Club Atlético de Madrid,Reinildo Mandava,DF,9,4.5,5110000,100,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8
2,Club Atlético de Madrid,José Giménez,DF,2,2,4310000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
2,Club Atlético de Madrid,Nahuel Molina,DF,1,0.5,8290000,100,"['5', '-4', 0, 0, 0]",5,-4,0,0,0,0.2
2,Club Atlético de Madrid,Mario Hermoso,DF,0,0,1110000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Felipe,DF,0,0,1030000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Renan Lodi,DF,0,0,1090000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Koke,MD,10,5,5620000,100,"['4', '6', 0, 0, 0]",4,6,0,0,0,2.0
2,Club Atlético de Madrid,Lemar,MD,8,4,5160000,100,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6
2,Club Atlético de Madrid,Ferreira Carrasco,MD,8,4,8650000,50,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
2,Club Atlético de Madrid,Rodrigo de Paul,MD,8,4,5220000,0,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
2,Club Atlético de Madrid,Witsel,MD,8,4,6520000,100,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
2,Club Atlético de Madrid,Marcos Llorente,MD,7,3.5,8370000,100,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4
2,Club Atlético de Madrid,Saúl Ñíguez,MD,5,5,3750000,50,"['5', '-', 0, 0, 0]",5,0,0,0,0,1.0
2,Club Atlético de Madrid,Kondogbia,MD,0,0,3080000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Carlos Martín,MD,0,0,180000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Javi Serrano,MD,0,0,230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Morata,DL,23,11.5,15070000,100,"['16', '7', 0, 0, 0]",16,7,0,0,0,4.6
2,Club Atlético de Madrid,João Félix,DL,18,9,16240000,100,"['13', '5', 0, 0, 0]",13,5,0,0,0,3.6
2,Club Atlético de Madrid,Griezmann,DL,16,8,13370000,0,"['12', '4', 0, 0, 0]",12,4,0,0,0,3.2
2,Club Atlético de Madrid,Correa,DL,6,3,7400000,0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
2,Club Atlético de Madrid,Matheus Cunha,DL,3,1.5,6210000,0,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6
3,CA Osasuna,Sergio Herrera,PT,10,5,4280000,100,"['4', '6', 0, 0, 0]",4,6,0,0,0,2.0
3,CA Osasuna,Juan Pérez,PT,0,0,170000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Aitor Fernández,PT,0,0,1040000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Rubén Peña,DF,12,6,1650000,100,"['5', '7', 0, 0, 0]",5,7,0,0,0,2.4
3,CA Osasuna,Unai García,DF,11,5.5,800000,100,"['3', '8', 0, 0, 0]",3,8,0,0,0,2.2
3,CA Osasuna,David García Zub.,DF,10,5,4640000,100,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0
3,CA Osasuna,Juan Cruz,DF,9,4.5,1090000,100,"['4', '5', 0, 0, 0]",4,5,0,0,0,1.8
3,CA Osasuna,Nacho Vidal,DF,4,2,2650000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
3,CA Osasuna,Manu Sánchez,DF,3,3,1700000,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
3,CA Osasuna,Unai Dufur,DF,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Jesús Areso,DF,0,0,250000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Aridane Hernández,DF,0,0,2010000,0,"['0', '0', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Aimar Oroz,MD,12,6,1890000,100,"['6', '6', 0, 0, 0]",6,6,0,0,0,2.4
3,CA Osasuna,Moi Gómez,MD,12,6,3370000,100,"['8', '4', 0, 0, 0]",8,4,0,0,0,2.4
3,CA Osasuna,Brasanac,MD,8,4,1570000,0,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
3,CA Osasuna,Lucas Torró,MD,8,4,4260000,100,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6
3,CA Osasuna,Jon Moncayola,MD,7,3.5,5690000,100,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4
3,CA Osasuna,Rubén García,MD,2,2,4530000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
3,CA Osasuna,Roberto Torres,MD,2,2,1070000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
3,CA Osasuna,Pablo Ibáñez,MD,2,2,190000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
3,CA Osasuna,Javi Martínez Calvo,MD,0,0,450000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Iker Benito,MD,0,0,230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
3,CA Osasuna,Kike Barja,MD,-1,-1,620000,50,"['-1', '-', 0, 0, 0]",-1,0,0,0,0,-0.2
3,CA Osasuna,Ezequiel Ávila,DL,18,9,10350000,100,"['9', '9', 0, 0, 0]",9,9,0,0,0,3.6
3,CA Osasuna,Kike García,DL,15,7.5,3210000,0,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0
3,CA Osasuna,Budimir,DL,5,5,6060000,50,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0
3,CA Osasuna,Barbero,DL,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Lecomte,PT,1,0.5,3040000,100,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2
4,RCD Espanyol de Barcelona,Joan García,PT,0,0,180000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Rubén Sánchez Sáez,DF,11,5.5,1120000,100,"['5', '6', 0, 0, 0]",5,6,0,0,0,2.2
4,RCD Espanyol de Barcelona,Leandro Cabrera,DF,10,5,4150000,100,"['5', '5', 0, 0, 0]",5,5,0,0,0,2.0
4,RCD Espanyol de Barcelona,Brian Oliván,DF,8,4,1880000,100,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6
4,RCD Espanyol de Barcelona,Calero,DF,6,3,1110000,50,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
4,RCD Espanyol de Barcelona,Óscar Gil,DF,1,0.5,2030000,100,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2
4,RCD Espanyol de Barcelona,Adrià Pedrosa,DF,0,0,1490000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Lluís Recasens,DF,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Aleix Vidal,DF,0,0,770000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Sergi Gómez,DF,-6,-3,1760000,100,"['2', '-8', 0, 0, 0]",2,-8,0,0,0,-1.2
4,RCD Espanyol de Barcelona,Edu Expósito,MD,17,8.5,4320000,50,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4
4,RCD Espanyol de Barcelona,Sergi Darder,MD,10,5,6690000,100,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0
4,RCD Espanyol de Barcelona,Vinicius Souza,MD,9,4.5,2480000,100,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8
4,RCD Espanyol de Barcelona,Nico Melamed,MD,5,2.5,1580000,100,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
4,RCD Espanyol de Barcelona,Keidi Bare,MD,4,4,920000,0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
4,RCD Espanyol de Barcelona,Embarba,MD,4,4,1140000,0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8
4,RCD Espanyol de Barcelona,Luca Koleosho,MD,3,1.5,230000,0,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
4,RCD Espanyol de Barcelona,Javi Puado,MD,2,2,2220000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
4,RCD Espanyol de Barcelona,Matías Vargas,MD,0,0,400000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Gori,MD,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Villahermosa,MD,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Pol Lozano,MD,0,0,270000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Joselu,DL,15,7.5,16250000,100,"['10', '5', 0, 0, 0]",10,5,0,0,0,3.0
4,RCD Espanyol de Barcelona,Nabil Touaizi,DL,2,2,290000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
4,RCD Espanyol de Barcelona,Dimata,DL,0,0,230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Raúl de Tomás,DL,0,0,12280000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Dani Gómez,DL,0,0,1040000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Ter Stegen,PT,15,7.5,5870000,100,"['8', '7', 0, 0, 0]",8,7,0,0,0,3.0
5,FC Barcelona,Iñaki Peña,PT,0,0,700000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Eric García,DF,10,5,2730000,100,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
5,FC Barcelona,Christensen,DF,10,5,5140000,100,"['5', '5', 0, 0, 0]",5,5,0,0,0,2.0
5,FC Barcelona,Ronald Araujo,DF,7,3.5,9260000,100,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4
5,FC Barcelona,Alejandro Balde,DF,5,5,610000,50,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0
5,FC Barcelona,Jordi Alba,DF,5,2.5,7540000,50,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0
5,FC Barcelona,Kounde,DF,0,0,10550000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Piqué,DF,0,0,3230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Sergiño Dest,DF,0,0,1230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Umtiti,DF,0,0,280000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Pedri,MD,14,7,17480000,100,"['5', '9', 0, 0, 0]",5,9,0,0,0,2.8
5,FC Barcelona,De Jong,MD,11,5.5,6520000,50,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2
5,FC Barcelona,Sergi Roberto,MD,6,3,830000,0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
5,FC Barcelona,Gavi,MD,6,3,12500000,100,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
5,FC Barcelona,Kessié,MD,4,2,5290000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
5,FC Barcelona,Sergio Busquets,MD,3,3,9140000,50,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
5,FC Barcelona,Pjanic,MD,0,0,1190000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Álvaro Sanz,MD,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Lewandowski,DL,23,11.5,33080000,100,"['6', '17', 0, 0, 0]",6,17,0,0,0,4.6
5,FC Barcelona,Ansu Fati,DL,20,10,16610000,0,"['4', '16', 0, 0, 0]",4,16,0,0,0,4.0
5,FC Barcelona,Dembélé,DL,15,7.5,19300000,100,"['7', '8', 0, 0, 0]",7,8,0,0,0,3.0
5,FC Barcelona,Raphinha,DL,10,5,19110000,50,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
5,FC Barcelona,Aubameyang,DL,3,3,10990000,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
5,FC Barcelona,Ferrán Torres,DL,2,2,8420000,50,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
5,FC Barcelona,Depay,DL,0,0,4880000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Abde Ezzalzouli,DL,0,0,2180000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Ilias Akhomach,DL,0,0,340000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Estanis,DL,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
5,FC Barcelona,Braithwaite,DL,0,0,1720000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Diego Conde,PT,0,0,240000,0,"['0', '4', 0, 0, 0]",0,4,0,0,0,0.8
6,Getafe CF,Kiko Casilla,PT,0,0,270000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,David Soria,PT,0,0,3360000,100,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Juan Iglesias,DF,9,4.5,900000,100,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6
6,Getafe CF,Domingos Duarte,DF,4,2,2170000,100,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6
6,Getafe CF,Djené,DF,2,1,2520000,100,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2
6,Getafe CF,Kofi,DF,0,0,550000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Omar Alderete,DF,0,0,1790000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Damián Suárez,DF,0,0,2510000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Gastón Álvarez,DF,0,0,590000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Mitrovic,DF,-1,-0.5,1280000,100,"['-1', '0', 0, 0, 0]",-1,0,0,0,0,-0.2
6,Getafe CF,Angileri,DF,-2,-1,1950000,100,"['1', '-3', 0, 0, 0]",1,-3,0,0,0,-0.4
6,Getafe CF,Mauro Arambarri,MD,10,5,5130000,100,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
6,Getafe CF,Maksimovic,MD,4,2,3850000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
6,Getafe CF,Jaime Seoane,MD,4,2,2160000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
6,Getafe CF,Moi Parra,MD,0,0,300000,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
6,Getafe CF,Aleñá,MD,1,0.5,1460000,100,"['0', '1', 0, 0, 0]",0,1,0,0,0,0.2
6,Getafe CF,Luis Milla,MD,0,0,5960000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Enes Ünal,DL,15,7.5,11440000,100,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0
6,Getafe CF,Portu,DL,3,1.5,5970000,0,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
6,Getafe CF,Jaime Mata,DL,2,2,520000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
6,Getafe CF,Borja Mayoral,DL,-1,-0.5,6460000,100,"['-1', '1', 0, 0, 0]",-1,1,0,0,0,0.0
7,Real Madrid CF,Courtois,PT,9,4.5,8090000,100,"['7', '2', 0, 0, 0]",7,2,0,0,0,1.8
7,Real Madrid CF,Lunin,PT,0,0,470000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Alaba,DF,19,9.5,9860000,50,"['14', '5', 0, 0, 0]",14,5,0,0,0,3.8
7,Real Madrid CF,Lucas Vázquez,DF,16,8,4310000,50,"['14', '2', 0, 0, 0]",14,2,0,0,0,3.2
7,Real Madrid CF,Ferland Mendy,DF,7,3.5,5910000,100,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4
7,Real Madrid CF,Rüdiger,DF,6,3,10750000,50,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
7,Real Madrid CF,Nacho Fernández,DF,4,4,1820000,50,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
7,Real Madrid CF,Carvajal,DF,3,3,5960000,50,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6
7,Real Madrid CF,Éder Militão,DF,2,2,8180000,50,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
7,Real Madrid CF,Odriozola,DF,0,0,600000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Jesús Vallejo,DF,0,0,620000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Modric,MD,20,10,13610000,50,"['4', '16', 0, 0, 0]",4,16,0,0,0,4.0
7,Real Madrid CF,Fede Valverde,MD,20,10,11820000,100,"['8', '12', 0, 0, 0]",8,12,0,0,0,4.0
7,Real Madrid CF,Tchouaméni,MD,12,6,7610000,100,"['4', '8', 0, 0, 0]",4,8,0,0,0,2.4
7,Real Madrid CF,Camavinga,MD,9,4.5,7420000,100,"['9', '-', 0, 0, 0]",9,0,0,0,0,1.8
7,Real Madrid CF,Kroos,MD,9,9,15160000,50,"['4', '5', 0, 0, 0]",4,5,0,0,0,1.8
7,Real Madrid CF,Dani Ceballos,MD,6,3,2480000,0,"['3', '3', 0, 0, 0]",3,3,0,0,0,1.2
7,Real Madrid CF,Vinícius Júnior,DL,21,10.5,26110000,100,"['7', '14', 0, 0, 0]",7,14,0,0,0,4.2
7,Real Madrid CF,Benzema,DL,10,5,28410000,100,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0
7,Real Madrid CF,Asensio,DL,3,3,4240000,0,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6
7,Real Madrid CF,Eden Hazard,DL,1,0.5,6480000,0,"['4', '-3', 0, 0, 0]",4,-3,0,0,0,0.2
7,Real Madrid CF,Mariano Díaz,DL,0,0,1430000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Peter González,DL,0,0,650000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Latasa,DL,0,0,740000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
7,Real Madrid CF,Rodrygo,DL,0,0,8400000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Dimitrievski,PT,17,8.5,3640000,100,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4
8,Rayo Vallecano de Madrid,Miguel Morro,PT,0,0,180000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Diego López,PT,0,0,2620000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Catena,DF,11,5.5,4210000,100,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2
8,Rayo Vallecano de Madrid,Fran García,DF,8,4,3600000,100,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6
8,Rayo Vallecano de Madrid,Balliu,DF,8,4,1980000,100,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6
8,Rayo Vallecano de Madrid,Mario Suárez,DF,2,2,480000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
8,Rayo Vallecano de Madrid,Mario Hernández,DF,0,0,410000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Saveljich,DF,0,0,790000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Lejeune,DF,-1,-0.5,2320000,100,"['5', '-6', 0, 0, 0]",5,-6,0,0,0,-0.2
8,Rayo Vallecano de Madrid,Pathé Ciss,MD,19,9.5,2190000,100,"['7', '12', 0, 0, 0]",7,12,0,0,0,3.8
8,Rayo Vallecano de Madrid,Isi Palazón,MD,16,8,4150000,100,"['7', '9', 0, 0, 0]",7,9,0,0,0,3.2
8,Rayo Vallecano de Madrid,Álvaro García,MD,9,4.5,7430000,100,"['3', '6', 0, 0, 0]",3,6,0,0,0,1.8
8,Rayo Vallecano de Madrid,Unai López,MD,7,3.5,930000,100,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4
8,Rayo Vallecano de Madrid,Óscar Valentín,MD,6,3,2430000,0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
8,Rayo Vallecano de Madrid,Salvi,MD,6,3,600000,0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
8,Rayo Vallecano de Madrid,Trejo,MD,4,2,6360000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
8,Rayo Vallecano de Madrid,Pozo,MD,4,4,630000,0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
8,Rayo Vallecano de Madrid,Comesaña,MD,0,0,2890000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Álvaro Aguirre,MD,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Bebé,MD,0,0,1160000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
8,Rayo Vallecano de Madrid,Randy Nteka,DL,4,4,1400000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
8,Rayo Vallecano de Madrid,Sergio Camello,DL,4,2,2380000,100,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8
8,Rayo Vallecano de Madrid,Falcao,DL,3,1.5,4450000,0,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6
8,Rayo Vallecano de Madrid,Andrés Martín,DL,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Rajkovic,PT,12,6,4000000,100,"['11', '1', 0, 0, 0]",11,1,0,0,0,2.4
9,RCD Mallorca,Greif,PT,0,0,240000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Leo Román,PT,0,0,1040000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Martin Valjent,DF,11,5.5,1870000,100,"['8', '3', 0, 0, 0]",8,3,0,0,0,2.2
9,RCD Mallorca,Maffeo,DF,9,4.5,3350000,100,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8
9,RCD Mallorca,Copete,DF,9,4.5,2520000,100,"['7', '2', 0, 0, 0]",7,2,0,0,0,1.8
9,RCD Mallorca,Raíllo,DF,8,4,2800000,100,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6
9,RCD Mallorca,Jaume Costa,DF,8,4,1970000,100,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6
9,RCD Mallorca,Braian Cufré,DF,0,0,410000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Josep Gayá,DF,0,0,230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
