Player,Matchs,Goals,Assists
Benjamin Lecomte,2,0,0
Vinicius Souza,2,0,0
Brian Oliván,2,0,0
Rubén,2,0,0
Sergi Gómez,2,0,0
Nico Ribaudo,2,0,0
Fernando Calero,2,0,0
Edu Expósito,2,1,0
Adri Embarba,1,0,0
Javi Puado,1,0,0
Luca Koleosho,2,0,0
Keidi Bare,1,0,0
Nabil Touaizi,1,0,0
Wassim Boullif,0,0,0
Fortuño,0,0,0
Joan García,0,0,0
Omar ,0,0,0
Daniel Villahermosa,0,0,0
Ronald Araújo,2,0,0
Eric García,2,0,0
Robert Lewandowski,2,2,0
Marc-André t,2,0,0
Ousmane Dembélé,2,1,0
Pedri,2,0,0
Andreas Christensen,2,0,0
Gavi Paez,2,0,0
Frenkie ,2,0,0
Jordi Alba,2,0,0
Sergio Busquets,1,0,0
Raphinha,2,0,0
Alejandro Balde,1,0,1
Ferrán Torres,1,0,0
Ansu Fati,2,1,2
Sergi Roberto,2,0,0
Franck Kessié,2,0,0
Pierre-Emerick Aubameyang,1,0,0
Memphis Depay,0,0,0
Iñaki Pe,0,0,0
Gerard Piqué,0,0,0
Miralem Pjanić,0,0,0
Arnau Tenas,0,0,0
Pablo Torre,0,0,0
Mauro Arambarri,2,0,0
Djené,2,0,0
Domingos Duarte,2,0,0
Iglesias,2,0,0
David Soria,2,0,0
Fabrizio Angileri,2,0,0
Borja Mayoral,2,0,0
Enes Ünal,2,1,0
Stefan Mitrović,2,0,0
Carles Aleñá,2,0,0
Nemanja Maksimović,2,0,0
Jaime Seoane,2,0,0
Portu,2,0,0
Jaime Mata,1,0,0
Moises Par,1,0,0
Ángel Algobia,0,0,0
Gastón Álvarez,0,0,0
Vicente Bellmunt,0,0,0
Kiko Casilla,0,0,0
Diego Conde,0,0,0
John Joe,0,0,0
Alejandro Revuel,0,0,0
Gorka Rive,0,0,0
Alex Rodríguez,0,0,0
Karim Benzema,2,1,1
Thibaut Courtois,2,0,0
Federico Valverde,2,1,0
Vinicius Júnior,2,1,1
Ferland Mendy,2,0,0
Aurélien Tchouaméni,2,0,0
Eduardo Camavinga,2,0,0
Luka Modrić,2,1,1
Antonio Rüdiger,2,0,0
Lucas Vázquez,2,1,0
David Alaba,2,1,1
Éder Militão,1,0,0
Nacho,1,0,0
Toni Kroos,1,0,0
Dani Carvajal,1,0,0
Eden Hazard,2,0,0
Dani Ceballos,2,0,0
Marco Asensio,1,0,0
Casemiro,1,0,0
Luis López,0,0,0
Andriy Lunin,0,0,0
Mariano,0,0,0
Álvaro Odriozola,0,0,0
Jesús Vallejo,0,0,0
Iván Balliu,2,0,0
Catena,2,0,0
Pathé Ciss,2,1,0
Stole Dimitrievski,2,0,0
Francisco Garcia,2,0,0
Álvaro García,2,0,1
Unai López,2,0,1
Óscar Trejo,2,0,0
Sergio Camello,2,0,0
Isaac Palaz,2,1,0
Florian Lejeune,2,0,0
Óscar Valentín,2,0,0
Radamel Falcao,2,0,0
Salvi,2,0,0
José Pozo,1,0,0
Randy Ntekja,1,0,0
Mario Suárez,1,0,0
Bebé,0,0,0
Mario Hernández,0,0,0
Diego López,0,0,0
Diego Méndez,0,0,0
Morro,0,0,0
Pablo Muñoz,0,0,0
Esteban Saveljich,0,0,0
Jaume Costa,2,0,0
Pablo Maffeo,2,0,0
Antonio Raillo,2,0,0
Predrag Rajković,2,0,0
Martin Valjent,2,0,0
Copete,2,0,0
Vedat Muriqi,2,1,0
Lee Kangin,2,0,1
Rodrigo Battaglia,2,0,0
Clément Grenier,2,0,0
Dani Rodríguez,2,0,0
Antonio Sánchez,2,0,0
Iddrisu Baba,2,0,0
Abdón Prats,2,0,0
Lago Junior,2,0,0
Josep Anto,0,0,0
Braian Cufré,0,0,0
Giovanni González,0,0,0
Pere Joan,0,0,0
Javi,0,0,0
Ángel Rodríguez,0,0,0
Leonardo Román,0,0,0
Franco Russo,0,0,0
Édgar González,2,0,0
Juanmi,2,2,0
Álex Moreno,2,0,0
Germán Pezzella,2,0,0
Rui Silva,2,0,0
William Carvalho,2,0,1
Guido Rodríguez,2,0,0
Aitor Ruibal,2,0,0
Borja Iglesias,2,3,0
Nabil Fekir,2,0,1
Rodrigo,2,0,0
Roberto González,2,0,0
Paul Akouokou,2,0,0
Loren Morón,2,0,0
Fran Delgado,1,0,0
Juan Miranda,1,0,0
Daniel Martín,0,0,0
Víctor Ruiz,0,0,0
Robin ,2,0,0
Brais Méndez,2,0,0
Álex Remiro,2,0,0
Igor Zubeldia,2,0,0
Martín Zubimendi,2,0,0
Aritz Elustondo,2,0,0
Mikel Merino,2,0,1
Alexander Isak,2,1,0
Takefusa Kubo,2,1,0
David Silva,2,0,0
Aihen Muñoz,2,0,0
Diego Rico,1,0,0
Mohamed A,2,0,0
Roberto Navarro,1,0,0
Beñat Turrientes,1,0,0
Jon Karrikaburu,2,0,0
Ander Barrenetxea,1,0,0
Andoni Gorosabel,1,0,0
Asier Illarramendi,1,0,0
Urko González,0,0,0
Ander Guevara,0,0,0
Ander Martin,0,0,0
Olasagasti,0,0,0
Jon Pacheco,0,0,0
Andoni Zubiaurre,0,0,0
Raúl Albiol,2,0,0
Daniel Parejo,2,0,0
Alfonso Pedraza,2,0,1
Gerónimo Rulli,2,0,0
Pau Torres,2,0,0
Juan Foyth,2,0,0
Nicolas Jackson,2,1,0
Gerard Moreno,2,1,0
Étienne Capoue,2,0,0
Yeremi Pino,2,1,1
Francis Coquelin,2,0,0
Giovani ,1,0,0
Alex Baena,2,2,0
Samuel Chukwueze,2,0,1
José Lu,2,0,0
Aïssa Mandi,1,0,0
Iker Álvarez,0,0,0
Jorge Cuenca,0,0,0
Pervis Estupiñán,0,0,0
Kiko Femenía,0,0,0
Filip Jörgensen,0,0,0
Manu Morlanes,0,0,0
Pepe Reina,0,0,0
Mouctar Diakhaby,2,0,0
Giorgi Mamardashvili,2,0,0
Thierry Correia,2,0,0
Hugo Guillamón,2,0,0
Samuel,2,0,0
Samu Castillejo,2,0,0
Carlos Soler,2,1,0
Yunus Musah,2,0,0
Jesus Vazquez,2,0,0
Hugo Duro,2,0,0
Gabriel Paulista,1,0,0
Eray Cömert,1,0,0
Maxi Gómez,2,0,0
Nicolás González,2,0,0
Toni Lato,2,0,0
Dimitri Foulquier,2,0,0
Cristhian Mosquera,1,0,0
Maranhão,1,0,0
Cristian,0,0,0
Jaume Doménech,0,0,0
Koba Koindredi,0,0,0
Francisco Perez,0,0,0
Uroš Račić,0,0,0
Manu Vallejo,0,0,0
Álvaro Aguado,2,0,0
Sergio Asenjo,2,0,0
Luis Pérez,2,0,0
Sergio Escudero,2,0,0
Roque Mesa,2,0,0
Jawad ,2,0,0
Joaquín Fernández,2,0,0
Kike Pérez,2,0,0
Monchu,2,0,0
Iván Sánchez,2,0,0
Anuar,1,1,0
Javi Sánchez,1,0,0
Sergio León,2,0,1
Sergi Guardiola,1,0,0
Toni Villa,1,0,0
Gonzalo Plata,1,0,0
Lucas Olaza,2,0,0
Óscar Plano,2,0,0
Sékou Gassama,1,0,0
Álvaro Aceves,0,0,0
Roberto Arroyo,0,0,0
Iván Fresneda,0,0,0
Mickael Malsa,0,0,0
Jordi Masip,0,0,0
David Torres,0,0,0
Víctor Chust,2,0,0
Luis Hernández,2,0,0
Jeremías Ledesma,2,0,0
Anthony Lozano,2,0,0
Joseba Zaldúa,2,0,0
Alfonso Espino,2,0,0
Fali,2,0,0
Lucas Pérez,2,0,0
Awer Mabil,2,0,0
Tomás Alarcón,2,0,0
Santiago Arzamendia,2,0,0
José Mari,2,0,0
Mamady Diarra,2,0,0
Alberto Perea,1,0,0
Iván Alejo,2,0,0
Álvaro Negredo,2,0,0
Fede S,1,0,0
Blanco,0,0,0
Cala,0,0,0
Karl Etta,0,0,0
David Gil,0,0,0
Álvaro Giménez,0,0,0
Kikín,0,0,0
Mamadou Mbaye,0,0,0
Curro Muñoz,0,0,0
Sergio Akieme,2,0,0
Srđan Babić,2,0,0
Samu Costa,2,0,0
Rodrigo Ely,2,0,0
Fernando,2,0,0
Íñigo Eguaras,2,0,1
Kaiky,2,0,0
Largie Ramazani,2,1,0
Umar Sadiq,2,1,0
Lucas Robertone,2,0,1
Juan Brandáriz,2,0,0
Arnau Puigmal,2,0,0
Curro,1,0,0
Dyego Sousa,2,0,0
José Carl,1,0,0
Léo Baptistão,1,0,0
Francisco Portillo,2,0,0
Álex Centelles,0,0,0
Arvin Appiahe,0,0,0
Diego Fuoli,0,0,0
Carlos Humber,0,0,0
Édgar Badía,2,0,0
Pedro Bigas,2,0,0
Omar Mascarell,2,0,0
Johan Mojica,2,0,0
Gerard Gumbau,2,0,0
Roger Martí,2,0,1
Enzo Roco,2,0,0
Tete Morente,2,0,0
Ezequiel Ponce,2,0,0
Pol Lirola,1,0,0
Helibelton Palacios,1,0,0
Álex Collado,1,1,0
Pere Milla,2,0,0
Fidel,1,0,0
John Donald,1,0,0
Diego González,1,0,0
Josan,2,0,0
Lucas Boyé,1,0,0
Alejandro Alfaro,1,0,0
Domingos Quina,1,0,0
Javier Pastore,1,0,0
Carlos Clerc,0,0,0
Raúl Guti,0,0,0
Jesús López,0,0,0
Axel Werner,0,0,0
Santiago Bueno,2,0,0
Juan Carlos,2,0,0
Aleix García,2,0,0
Juanpe,2,0,0
Valentín Castellanos,2,1,0
Yan Couto,2,0,0
David López,2,0,0
Rodrigo Riquelme,2,0,0
Yangel Herrera,2,0,1
Miguel Gutiérrez,2,0,0
Cristhian Stuani,2,1,0
Samuel Sáiz,2,0,0
Ramón Terra,2,0,0
Valery,1,0,0
Oscar Ureña,1,0,0
Javi,1,0,0
Reinier,1,0,0
Arnau Martinez,1,0,0
Ricard Artero,0,0,0
Casals,0,0,0
Bernardo Espinosa,0,0,0
Matas,0,0,0
Er,0,0,0
Álex Sala,0,0,0
Pau Vict,0,0,0
Yassine Bounou,2,0,0
Fernando,2,0,0
Karim Rekik,2,1,0
Marcos Acuña,2,0,0
Papu Gómez,2,0,1
Rafa Mir,2,1,0
Érik Lamela,2,0,0
Lucas Ocampos,2,0,0
Nemanja Gudelj,1,0,0
Gonzalo Montiel,1,0,0
Jesús Navas,1,0,0
Tanguy Nianzou,1,0,0
Thomas Delaney,1,0,0
Óliver Torres,1,0,0
Joan Jordán,1,0,0
Jesús Corona,1,0,0
Youssef En-Nesyri,2,0,0
Alex Telles,2,0,0
Isco,1,0,0
Ivan Rakitić,2,0,0
Iván Romero,1,0,0
Carmona,0,0,0
Marko Dmitrović,0,0,0
Munir ,0,0,0
Alberto López,0,0,0
Marcão,0,0,0
Enrique Valiente,0,0,0
