Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
3,CA Osasuna,Aridane Hernández,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1860000
3,CA Osasuna,Moi Gómez,MD,2,100,0,0,19,6.3,"['6', '6', '7', 0, 0]",6,6,7,0,0,3.8,4380000
3,CA Osasuna,Aimar Oroz,MD,2,100,0,0,14,4.7,"['8', '4', '2', 0, 0]",8,4,2,0,0,2.8,2620000
3,CA Osasuna,Jon Moncayola,MD,2,100,0,0,12,4,"['5', '2', '5', 0, 0]",5,2,5,0,0,2.4,5200000
3,CA Osasuna,Lucas Torró,MD,2,100,0,0,10,3.3,"['4', '4', '2', 0, 0]",4,4,2,0,0,2.0,3920000
3,CA Osasuna,Brasanac,MD,2,0,0,0,8,4,"['2', '6', '-', 0, 0]",2,6,0,0,0,1.6,1640000
3,CA Osasuna,Rubén García,MD,2,0,0,0,7,3.5,"['-', '2', '5', 0, 0]",0,2,5,0,0,1.4,4070000
3,CA Osasuna,Kike Barja,MD,1,33,0,0,3,1.5,"['-1', '-', '4', 0, 0]",-1,0,4,0,0,0.6,600000
3,CA Osasuna,Roberto Torres,MD,1,0,0,0,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,1010000
3,CA Osasuna,Pablo Ibáñez,MD,0,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,200000
3,CA Osasuna,Javi Martínez Calvo,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,450000
3,CA Osasuna,Iker Benito,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,230000
3,CA Osasuna,Ezequiel Ávila,DL,0,100,0,0,20,6.7,"['9', '9', '2', 0, 0]",9,9,2,0,0,4.0,11080000
3,CA Osasuna,Kike García,DL,0,0,0,0,17,5.7,"['4', '11', '2', 0, 0]",4,11,2,0,0,3.4,3620000
3,CA Osasuna,Budimir,DL,0,33,0,0,8,4,"['-', '5', '3', 0, 0]",0,5,3,0,0,1.6,6330000
4,RCD Espanyol de Barcelona,Joan García,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,200000
4,RCD Espanyol de Barcelona,Lecomte,PT,3,100,0,0,-2,-0.7,"['1', '0', '-3', 0, 0]",1,0,-3,0,0,-0.4,2750000
4,RCD Espanyol de Barcelona,Rubén Sánchez Sáez,DF,3,100,0,0,15,5,"['5', '6', '4', 0, 0]",5,6,4,0,0,3.0,2030000
4,RCD Espanyol de Barcelona,Leandro Cabrera,DF,3,100,2,0,14,4.7,"['5', '5', '4', 0, 0]",5,5,4,0,0,2.8,4090000
4,RCD Espanyol de Barcelona,Calero,DF,3,67,0,0,11,3.7,"['4', '2', '5', 0, 0]",4,2,5,0,0,2.2,1270000
4,RCD Espanyol de Barcelona,Brian Oliván,DF,3,100,0,0,9,3,"['6', '2', '1', 0, 0]",6,2,1,0,0,1.8,1940000
4,RCD Espanyol de Barcelona,Óscar Gil,DF,3,100,0,0,3,1,"['1', '0', '2', 0, 0]",1,0,2,0,0,0.6,2260000
4,RCD Espanyol de Barcelona,Adrià Pedrosa,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1340000
4,RCD Espanyol de Barcelona,Lluís Recasens,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
4,RCD Espanyol de Barcelona,Aleix Vidal,DF,3,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,690000
4,RCD Espanyol de Barcelona,Sergi Gómez,DF,2,67,0,0,-6,-3,"['2', '-8', '-', 0, 0]",2,-8,0,0,0,-1.2,1570000
4,RCD Espanyol de Barcelona,Edu Expósito,MD,3,67,0,0,22,7.3,"['11', '6', '5', 0, 0]",11,6,5,0,0,4.4,4610000
4,RCD Espanyol de Barcelona,Sergi Darder,MD,2,100,0,0,16,5.3,"['2', '8', '6', 0, 0]",2,8,6,0,0,3.2,6520000
4,RCD Espanyol de Barcelona,Vinicius Souza,MD,2,100,0,0,13,4.3,"['2', '7', '4', 0, 0]",2,7,4,0,0,2.6,3050000
4,RCD Espanyol de Barcelona,Nico Melamed,MD,1,67,0,0,7,2.3,"['3', '2', '2', 0, 0]",3,2,2,0,0,1.4,1540000
4,RCD Espanyol de Barcelona,Keidi Bare,MD,2,0,0,0,6,3,"['-', '4', '2', 0, 0]",0,4,2,0,0,1.2,830000
4,RCD Espanyol de Barcelona,Javi Puado,MD,1,33,0,0,4,2,"['-', '2', '2', 0, 0]",0,2,2,0,0,0.8,1910000
4,RCD Espanyol de Barcelona,Luca Koleosho,MD,1,0,0,0,3,1.5,"['1', '2', '-', 0, 0]",1,2,0,0,0,0.6,260000
4,RCD Espanyol de Barcelona,Lazo,MD,0,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,750000
4,RCD Espanyol de Barcelona,Gori,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
4,RCD Espanyol de Barcelona,Villahermosa,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
4,RCD Espanyol de Barcelona,Pol Lozano,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,270000
4,RCD Espanyol de Barcelona,Joselu,DL,0,100,0,0,26,8.7,"['10', '5', '11', 0, 0]",10,5,11,0,0,5.2,15070000
4,RCD Espanyol de Barcelona,Dani Gómez,DL,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1000000
5,FC Barcelona,Ter Stegen,PT,3,100,0,0,22,7.3,"['8', '7', '7', 0, 0]",8,7,7,0,0,4.4,5800000
5,FC Barcelona,Iñaki Peña,PT,3,0,4,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,620000
5,FC Barcelona,Eric García,DF,3,100,0,0,17,5.7,"['5', '5', '7', 0, 0]",5,5,7,0,0,3.4,2930000
5,FC Barcelona,Kounde,DF,3,33,1,0,10,10,"['-', '-', '10', 0, 0]",0,0,10,0,0,2.0,10970000
5,FC Barcelona,Ronald Araujo,DF,3,100,1,2,10,3.3,"['4', '3', '3', 0, 0]",4,3,3,0,0,2.0,8070000
5,FC Barcelona,Alejandro Balde,DF,3,67,0,0,10,5,"['6', '4', '-', 0, 0]",6,4,0,0,0,2.0,1470000
5,FC Barcelona,Christensen,DF,3,67,0,0,10,5,"['-', '5', '5', 0, 0]",0,5,5,0,0,2.0,4770000
5,FC Barcelona,Jordi Alba,DF,2,33,0,0,5,2.5,"['2', '3', '-', 0, 0]",2,3,0,0,0,1.0,6870000
5,FC Barcelona,Piqué,DF,2,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,3040000
5,FC Barcelona,Sergiño Dest,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1050000
5,FC Barcelona,Pedri,MD,3,100,0,1,26,8.7,"['5', '9', '12', 0, 0]",5,9,12,0,0,5.2,19190000
5,FC Barcelona,Sergi Roberto,MD,3,0,0,0,17,5.7,"['2', '4', '11', 0, 0]",2,4,11,0,0,3.4,870000
5,FC Barcelona,De Jong,MD,2,33,0,0,15,5,"['6', '5', '4', 0, 0]",6,5,4,0,0,3.0,7660000
5,FC Barcelona,Gavi,MD,1,100,0,0,11,3.7,"['2', '4', '5', 0, 0]",2,4,5,0,0,2.2,12030000
5,FC Barcelona,Sergio Busquets,MD,2,67,0,0,8,4,"['3', '-', '5', 0, 0]",3,0,5,0,0,1.6,8820000
5,FC Barcelona,Kessié,MD,3,0,1,2,8,2.7,"['2', '2', '4', 0, 0]",2,2,4,0,0,1.6,5190000
5,FC Barcelona,Pjanic,MD,3,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1160000
5,FC Barcelona,Álvaro Sanz,MD,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
5,FC Barcelona,Lewandowski,DL,1,100,0,0,39,13,"['6', '17', '16', 0, 0]",6,17,16,0,0,7.8,30450000
5,FC Barcelona,Dembélé,DL,0,100,0,0,28,9.3,"['7', '8', '13', 0, 0]",7,8,13,0,0,5.6,21160000
5,FC Barcelona,Ansu Fati,DL,0,0,0,0,24,8,"['4', '16', '4', 0, 0]",4,16,4,0,0,4.8,18480000
5,FC Barcelona,Raphinha,DL,0,67,0,0,22,7.3,"['6', '4', '12', 0, 0]",6,4,12,0,0,4.4,17710000
5,FC Barcelona,Ferrán Torres,DL,0,33,0,0,4,2,"['-', '2', '2', 0, 0]",0,2,2,0,0,0.8,8080000
5,FC Barcelona,Aubameyang,DL,0,0,0,0,3,3,"['3', '-', '-', 0, 0]",3,0,0,0,0,0.6,9720000
5,FC Barcelona,Depay,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4690000
6,Getafe CF,David Soria,PT,3,100,0,0,11,3.7,"['0', '4', '11', 0, 0]",0,4,11,0,0,3.0,3570000
6,Getafe CF,Diego Conde,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,230000
6,Getafe CF,Kiko Casilla,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,290000
6,Getafe CF,Juan Iglesias,DF,3,100,0,0,13,4.3,"['5', '3', '4', 0, 0]",5,3,4,0,0,2.4,1120000
6,Getafe CF,Domingos Duarte,DF,3,100,0,0,11,3.7,"['4', '-1', '7', 0, 0]",4,-1,7,0,0,2.0,2130000
6,Getafe CF,Djené,DF,3,100,0,0,6,2,"['1', '0', '4', 0, 0]",1,0,4,0,0,1.0,2200000
6,Getafe CF,Gastón Álvarez,DF,3,33,1,0,4,4,"['-', '-', '4', 0, 0]",0,0,4,0,0,0.8,630000
6,Getafe CF,Kofi,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,510000
6,Getafe CF,Omar Alderete,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2130000
6,Getafe CF,Damián Suárez,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2450000
6,Getafe CF,Mitrovic,DF,3,67,0,0,-1,-0.5,"['-1', '0', '-', 0, 0]",-1,0,0,0,0,-0.2,1180000
6,Getafe CF,Angileri,DF,3,67,0,0,-2,-1,"['1', '-3', '-', 0, 0]",1,-3,0,0,0,-0.4,1720000
6,Getafe CF,Mauro Arambarri,MD,3,100,0,0,15,5,"['6', '4', '5', 0, 0]",6,4,5,0,0,3.0,4570000
6,Getafe CF,Maksimovic,MD,1,67,0,0,6,2,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2,3710000
6,Getafe CF,Jaime Seoane,MD,2,33,0,0,6,2,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2,1870000
6,Getafe CF,Aleñá,MD,1,100,0,0,3,1,"['0', '1', '2', 0, 0]",0,1,2,0,0,0.6,1550000
6,Getafe CF,Moi Parra,MD,1,0,0,0,0,0,"['3', '-', '-', 0, 0]",3,0,0,0,0,0.6,290000
6,Getafe CF,Luis Milla,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,5230000
6,Getafe CF,Enes Ünal,DL,0,100,0,0,19,6.3,"['4', '11', '4', 0, 0]",4,11,4,0,0,3.8,13000000
6,Getafe CF,Portu,DL,0,33,0,0,7,2.3,"['3', '2', '4', 0, 0]",3,2,4,0,0,1.8,5480000
6,Getafe CF,Jaime Mata,DL,0,0,0,0,4,2,"['-1', '1', '4', 0, 0]",-1,1,4,0,0,0.8,520000
6,Getafe CF,Borja Mayoral,DL,0,100,0,0,3,1,"['2', '-', '2', 0, 0]",2,0,2,0,0,0.8,6850000
6,Getafe CF,Latasa,DL,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1190000
7,Real Madrid CF,Courtois,PT,3,100,3,1,14,4.7,"['7', '2', '5', 0, 0]",7,2,5,0,0,2.8,7760000
7,Real Madrid CF,Lunin,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,580000
7,Real Madrid CF,Alaba,DF,3,67,2,1,21,7,"['14', '5', '2', 0, 0]",14,5,2,0,0,4.2,10120000
7,Real Madrid CF,Lucas Vázquez,DF,3,67,0,1,18,6,"['14', '2', '2', 0, 0]",14,2,2,0,0,3.6,4830000
7,Real Madrid CF,Rüdiger,DF,3,67,1,0,10,3.3,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0,11120000
7,Real Madrid CF,Éder Militão,DF,3,67,0,0,8,4,"['-', '2', '6', 0, 0]",0,2,6,0,0,1.6,7340000
7,Real Madrid CF,Ferland Mendy,DF,3,67,1,0,7,3.5,"['2', '5', '-', 0, 0]",2,5,0,0,0,1.4,5960000
7,Real Madrid CF,Carvajal,DF,3,33,1,1,5,2.5,"['-', '3', '2', 0, 0]",0,3,2,0,0,1.0,5150000
7,Real Madrid CF,Nacho Fernández,DF,2,33,0,0,4,4,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8,1750000
7,Real Madrid CF,Odriozola,DF,3,0,1,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,600000
7,Real Madrid CF,Jesús Vallejo,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,590000
7,Real Madrid CF,Modric,MD,2,67,0,0,24,8,"['4', '16', '4', 0, 0]",4,16,4,0,0,4.8,14150000
7,Real Madrid CF,Fede Valverde,MD,3,100,0,0,23,7.7,"['8', '12', '3', 0, 0]",8,12,3,0,0,4.6,12410000
7,Real Madrid CF,Tchouaméni,MD,1,100,0,0,19,6.3,"['4', '8', '7', 0, 0]",4,8,7,0,0,3.8,9640000
7,Real Madrid CF,Camavinga,MD,2,67,0,0,13,4.3,"['9', '-', '4', 0, 0]",9,0,4,0,0,2.6,7470000
7,Real Madrid CF,Kroos,MD,2,67,0,0,13,6.5,"['4', '5', '4', 0, 0]",4,5,4,0,0,2.6,15050000
7,Real Madrid CF,Dani Ceballos,MD,3,0,0,0,11,3.7,"['3', '3', '5', 0, 0]",3,3,5,0,0,2.2,3010000
7,Real Madrid CF,Vinícius Júnior,DL,1,100,0,1,31,10.3,"['7', '14', '10', 0, 0]",7,14,10,0,0,6.2,24220000
7,Real Madrid CF,Benzema,DL,1,100,0,0,27,9,"['3', '7', '17', 0, 0]",3,7,17,0,0,5.4,29570000
7,Real Madrid CF,Rodrygo,DL,1,0,0,0,6,6,"['-', '-', '6', 0, 0]",0,0,6,0,0,1.2,10020000
7,Real Madrid CF,Asensio,DL,0,0,0,0,3,3,"['-', '3', '-', 0, 0]",0,3,0,0,0,0.6,3990000
7,Real Madrid CF,Eden Hazard,DL,0,0,0,0,1,0.5,"['4', '-3', '-', 0, 0]",4,-3,0,0,0,0.2,6460000
7,Real Madrid CF,Mariano Díaz,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1540000
7,Real Madrid CF,Peter González,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,570000
8,Rayo Vallecano de Madrid,Dimitrievski,PT,3,100,0,0,18,6,"['11', '6', '1', 0, 0]",11,6,1,0,0,3.6,3860000
8,Rayo Vallecano de Madrid,Miguel Morro,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,180000
8,Rayo Vallecano de Madrid,Diego López,PT,3,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2310000
8,Rayo Vallecano de Madrid,Catena,DF,3,100,0,0,14,4.7,"['6', '5', '3', 0, 0]",6,5,3,0,0,2.8,4200000
8,Rayo Vallecano de Madrid,Fran García,DF,3,100,0,0,12,4,"['5', '3', '4', 0, 0]",5,3,4,0,0,2.4,3350000
8,Rayo Vallecano de Madrid,Balliu,DF,3,100,0,1,12,4,"['2', '6', '4', 0, 0]",2,6,4,0,0,2.4,2310000
8,Rayo Vallecano de Madrid,Mario Suárez,DF,3,0,0,1,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,460000
8,Rayo Vallecano de Madrid,Mario Hernández,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,400000
8,Rayo Vallecano de Madrid,Saveljich,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,720000
8,Rayo Vallecano de Madrid,Lejeune,DF,2,67,1,0,-1,-0.5,"['5', '-6', '-', 0, 0]",5,-6,0,0,0,-0.2,2190000
8,Rayo Vallecano de Madrid,Pathé Ciss,MD,2,100,0,0,24,8,"['7', '12', '5', 0, 0]",7,12,5,0,0,4.8,3530000
8,Rayo Vallecano de Madrid,Isi Palazón,MD,3,67,0,0,16,8,"['7', '9', '-', 0, 0]",7,9,0,0,0,3.2,4200000
8,Rayo Vallecano de Madrid,Álvaro García,MD,3,100,0,0,13,4.3,"['3', '6', '4', 0, 0]",3,6,4,0,0,2.6,7220000
8,Rayo Vallecano de Madrid,Óscar Valentín,MD,3,33,0,0,12,4,"['4', '2', '6', 0, 0]",4,2,6,0,0,2.4,2260000
8,Rayo Vallecano de Madrid,Trejo,MD,1,100,0,0,10,3.3,"['2', '2', '6', 0, 0]",2,2,6,0,0,2.0,6650000
8,Rayo Vallecano de Madrid,Salvi,MD,1,33,0,0,10,3.3,"['2', '4', '4', 0, 0]",2,4,4,0,0,2.0,740000
8,Rayo Vallecano de Madrid,Unai López,MD,2,100,0,0,9,3,"['2', '5', '2', 0, 0]",2,5,2,0,0,1.8,1170000
8,Rayo Vallecano de Madrid,Pozo,MD,2,0,0,0,7,3.5,"['4', '-', '3', 0, 0]",4,0,3,0,0,1.4,670000
8,Rayo Vallecano de Madrid,Comesaña,MD,1,0,0,0,4,4,"['-', '-', '4', 0, 0]",0,0,4,0,0,0.8,2630000
8,Rayo Vallecano de Madrid,Bebé,MD,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1050000
8,Rayo Vallecano de Madrid,Álvaro Aguirre,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,210000
8,Rayo Vallecano de Madrid,Randy Nteka,DL,0,0,0,0,8,4,"['-', '4', '4', 0, 0]",0,4,4,0,0,1.6,1260000
8,Rayo Vallecano de Madrid,Sergio Camello,DL,0,67,0,0,6,2,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2,2330000
8,Rayo Vallecano de Madrid,Falcao,DL,0,33,0,0,5,1.7,"['2', '1', '2', 0, 0]",2,1,2,0,0,1.0,4310000
8,Rayo Vallecano de Madrid,Andrés Martín,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,210000
9,RCD Mallorca,Rajkovic,PT,3,100,0,0,18,6,"['11', '1', '6', 0, 0]",11,1,6,0,0,3.6,4000000
9,RCD Mallorca,Greif,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,240000
9,RCD Mallorca,Leo Román,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,920000
9,RCD Mallorca,Martin Valjent,DF,3,100,0,0,18,6,"['8', '3', '7', 0, 0]",8,3,7,0,0,3.6,2200000
9,RCD Mallorca,Maffeo,DF,3,100,0,0,16,5.3,"['5', '4', '7', 0, 0]",5,4,7,0,0,3.2,3540000
